Alolan Diglett,1064,50,1,Ground,Steel,Field,Field,None,None,Soft Sand,Tangling Hair,Technician,Sand Force,10,55,30,35,45,90,1,Scratch,1,Sand Attack,1,Mud-Slap,1,Metal Claw,4,Growl,7,Astonish,10,Bulldoze,13,Magnitude,19,Dig,22,Sucker Punch,25,Mud Bomb,28,Sandstorm,28,Rock Slide,31,Earth Power,34,Iron Head,37,Earthquake,40,Memento,43,Fissure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toxic,Work Up,Sunny Day,Taunt,Protect,Earthquake,Dig,Double Team,Sandstorm,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Thief,Endure,Shadow Claw,Swords Dance,Stealth Rock,Rock Slide,Bulldoze,Swagger,Substitute,Flash Cannon,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient Power,Headbutt,Final Gambit,Memento,Hone Claws,Screech,Beat Up,Uproar,Astonish,Reversal,Mud Bomb,Feint Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Ally Switch,Mud-Slap,Uproar,Stomping Tantrum,Iron Defense,Iron Head,Scorching Sands,Sucker Punch,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alolan Dugtrio,1065,51,1,Ground,Steel,Field,Field,None,None,Soft Sand,Tangling Hair,Technician,Sand Force,35,100,60,50,70,110,1,Sand Tomb,1,Magnet Bomb,1,Metal Claw,1,Sand Attack,1,Mud-Slap,1,Scratch,26,Tri Attack,4,Growl,7,Astonish,10,Bulldoze,13,Magnitude,19,Dig,22,Sucker Punch,25,Mud Bomb,29,Rock Slide,30,Sandstorm,33,Earth Power,37,Iron Head,37,Night Slash,40,Earthquake,45,Memento,49,Fissure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toxic,Work Up,Sunny Day,Taunt,Hyper Beam,Protect,Earthquake,Dig,Double Team,Sludge Bomb,Sandstorm,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Thief,Endure,Shadow Claw,Giga Impact,Stone Edge,Swords Dance,Stealth Rock,Rock Slide,Sleep Talk,Bulldoze,Swagger,Substitute,Flash Cannon,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ancient Power,Headbutt,Final Gambit,Memento,Hone Claws,Screech,Beat Up,Uproar,Astonish,Reversal,Mud Bomb,Feint Attack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Ally Switch,Mud-Slap,Uproar,Stomping Tantrum,Iron Defense,Iron Head,Scorching Sands,Sucker Punch,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alolan Meowth,1066,52,1,Dark,,Field,Field,None,None,Quick Claw,Pickup,Technician,Prankster,40,35,35,50,40,90,1,Growl,1,Scratch,6,Bite,9,Fake Out,12,Fury Swipes,15,Screech,18,Pay Day,21,Feint Attack,24,Night Slash,24,Slash,27,Taunt,30,Assurance,33,Hypnosis,36,Nasty Plot,39,Play Rough,45,Feint,48,Double-Edge,53,Dark Pulse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roar,Toxic,Work Up,Sunny Day,Taunt,Protect,Rain Dance,Iron Tail,Thunderbolt,Thunder,Dig,Shadow Ball,Double Team,Shock Wave,Aerial Ace,Torment,Facade,Rest,Attract,Thief,False Swipe,Fling,Endure,Nasty Plot,Shadow Claw,Payback,Thunder Wave,Psych Up,Snarl,Dark Pulse,Sleep Talk,Dream Eater,Swagger,U-turn,Cut,Hyper Voice,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spite,Hypnosis,Last Resort,Flail,Tail Whip,Covet,Charm,Amnesia,Foul Play,Odor Sleuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Covet,Mud-Slap,Spite,Uproar,Seed Bomb,Swift,Icy Wind,Knock Off,Zap Cannon,Last Resort,Foul Play,Gunk Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galarian Meowth,1067,52,2,Steel,,Field,Field,None,None,Quick Claw,Pickup,Tough Claws,Unnerve,50,65,55,40,40,40,1,Scratch,1,Growl,6,Metal Claw,9,Fake Out,12,Fury Swipes,15,Screech,18,Feint Attack,21,Pay Day,24,Taunt,24,Slash,27,Night Slash,30,Assurance,33,Hypnosis,36,Hone Claws,39,Play Rough,45,Feint,50,Thrash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roar,Toxic,Work Up,Sunny Day,Taunt,Protect,Rain Dance,Iron Tail,Thunderbolt,Thunder,Dig,Shadow Ball,Brick Break,Aerial Ace,Torment,Facade,Rest,Attract,Thief,False Swipe,Fling,Endure,Nasty Plot,Shadow Claw,Payback,Gyro Ball,Swords Dance,Stealth Rock,Dark Pulse,X-Scissor,Sleep Talk,Swagger,U-turn,Substitute,Flash Cannon,Cut,Hyper Voice,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Covet,Curse,Double-Edge,Flail,Night Slash,Spite,Gunk Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Covet,Mud-Slap,Spite,Uproar,Iron Defense,Seed Bomb,Iron Head,Knock Off,Zap Cannon,Last Resort,Foul Play,Gunk Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gigantamax Meowth,1068,52,3,Normal,,Field,Field,None,None,Quick Claw,Technician,Pickup,Super Luck,40,45,35,40,40,90,1,Fake Out,1,Growl,4,Feint,8,Scratch,12,Pay Day,16,Bite,20,Taunt,24,Assurance,29,Fury Swipes,32,Screech,36,Slash,40,Nasty Plot,44,Play Rough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Dragon Claw,Water Pulse,Calm Mind,Roar,Toxic,Hail,Bulk Up,Bullet Seed,Work Up,Sunny Day,Taunt,Ice Beam,Blizzard,Hyper Beam,Light Screen,Protect,Rain Dance,Giga Drain,Safeguard,Dazzling Gleam,Solar Beam,Iron Tail,Thunderbolt,Thunder,Earthquake,Low Sweep,Dig,Psychic,Shadow Ball,Brick Break,Double Team,Reflect,Shock Wave,Flamethrower,Sludge Bomb,Sandstorm,Fire Blast,Rock Tomb,Aerial Ace,Torment,Facade,Volt Switch,Rest,Attract,Thief,Steel Wing,Skill Swap,Scald,Overheat,Roost,Focus Blast,Energy Ball,False Swipe,Brine,Fling,Charge Beam,Endure,Dragon Pulse,Drain Punch,Will-O-Wisp,Bug Buzz,Nasty Plot,Explosion,Shadow Claw,Payback,Recycle,Giga Impact,Rock Polish,Flash,Stone Edge,Avalanche,Thunder Wave,Gyro Ball,Swords Dance,Stealth Rock,Psych Up,Snarl,Dark Pulse,Rock Slide,X-Scissor,Sleep Talk,Bulldoze,Poison Jab,Dream Eater,Grass Knot,Swagger,Pluck,U-turn,Substitute,Flash Cannon,Trick Room,Cut,Fly,Surf,Strength,Defog,Rock Smash,Waterfall,Rock Climb,Wild Charge,Hyper Voice,Hurricane,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alolan Persian,1069,53,1,Dark,,Field,Field,None,None,Quick Claw,Fur Coat,Technician,Prankster,65,70,60,90,65,115,1,Sucker Punch,1,Scratch,1,Growl,1,Switcheroo,28,Power Gem,50,Feint,6,Bite,9,Fake Out,12,Fury Swipes,15,Screech,18,Swift,21,Feint Attack,21,Pay Day,24,Night Slash,24,Slash,27,Taunt,30,Assurance,34,Hypnosis,38,Nasty Plot,40,Dark Pulse,42,Play Rough,54,Double-Edge,66,Foul Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water Pulse,Roar,Toxic,Work Up,Sunny Day,Taunt,Hyper Beam,Protect,Rain Dance,Iron Tail,Thunderbolt,Thunder,Dig,Shadow Ball,Double Team,Shock Wave,Aerial Ace,Torment,Facade,Rest,Attract,Thief,False Swipe,Fling,Endure,Nasty Plot,Shadow Claw,Payback,Giga Impact,Thunder Wave,Psych Up,Snarl,Dark Pulse,Sleep Talk,Dream Eater,Swagger,U-turn,Substitute,Cut,Hyper Voice,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spite,Hypnosis,Last Resort,Flail,Tail Whip,Covet,Charm,Amnesia,Foul Play,Odor Sleuth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Covet,Mud-Slap,Spite,Uproar,Seed Bomb,Swift,Icy Wind,Knock Off,Zap Cannon,Last Resort,Foul Play,Gunk Shot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hisuian Growlithe,1070,58,1,Fire,Rock,Field,Field,None,None,None,Intimidate,Flash Fire,Rock Head,60,75,45,65,50,55,1,Leer,1,Roar,1,Bite,1,Howl,5,Ember,9,Smack Down,12,Helping Hand,15,Fire Fang,18,Reversal,21,Rock Slide,26,Flamethrower,29,Crunch,33,Outrage,37,Double-Edge,40,Play Rough,44,Heat Wave,46,Stone Edge,47,Flare Blitz,53,Head Smash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roar,Toxic,Sunny Day,Protect,Safeguard,Iron Tail,Dig,Double Team,Flamethrower,Fire Blast,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Thief,Overheat,Will-O-Wisp,Stone Edge,Stealth Rock,Snarl,Sleep Talk,Bulldoze,Swagger,Substitute,Flash Cannon,Strength,Rock Smash,Rock Climb,Wild Charge,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thrash,Double-Edge,Morning Sun,Covet,Double Kick,Body Slam,Crunch,Fire Spin,Howl,Heat Wave,Flare Blitz,Close Combat,Burn Up,Rock Slide,Swift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Helping Hand,Covet,Mud-Slap,Ancient Power,Swift,Heat Wave,Outrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hisuian Arcanine,1071,59,1,Fire,Rock,Field,Field,None,None,None,Intimidate,Flash Fire,Rock Head,95,120,85,80,85,90,0,Extreme Speed,1,Howl,5,Ember,10,Smack Down,15,Fire Fang,20,Reversal,25,Rock Slide,30,Flamethrower,35,Crunch,40,Outrage,45,Double-Edge,50,Play Rough,55,Heat Wave,60,Close Combat,63,Stone Edge,65,Flare Blitz,70,Head Smash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roar,Toxic,Sunny Day,Hyper Beam,Protect,Solar Beam,Iron Tail,Dig,Flamethrower,Fire Blast,Rock Tomb,Aerial Ace,Facade,Rest,Attract,Thief,Overheat,Dragon Pulse,Will-O-Wisp,Giga Impact,Stone Edge,Stealth Rock,Snarl,Rock Slide,Sleep Talk,Bulldoze,Swagger,Substitute,Flash Cannon,Strength,Rock Smash,Rock Climb,Wild Charge,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thrash,Double-Edge,Morning Sun,Covet,Double Kick,Body Slam,Crunch,Fire Spin,Howl,Heat Wave,Flare Blitz,Close Combat,Burn Up,Rock Slide,Swift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Helping Hand,Covet,Bulldoze,Mud-Slap,Laser Focus,Ancient Power,Swift,Iron Head,Scorching Sands,Heat Wave,Outrage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frenzied Lord of the Isles Hisuian Arcanine,1072,59,2,Fire,Rock,Field,Field,None,None,None,Intimidate,Flash Fire,Rock Head,95,120,85,95,85,90,0,Extreme Speed,1,Howl,5,Ember,10,Smack Down,15,Fire Fang,20,Reversal,25,Rock Slide,30,Flamethrower,35,Crunch,40,Outrage,45,Double-Edge,50,Play Rough,55,Heat Wave,60,Close Combat,63,Stone Edge,65,Flare Blitz,70,Head Smash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taunt,Light Screen,Rain Dance,Iron Tail,Psychic,Reflect,Fire Blast,Rock Tomb,Aerial Ace,Torment,Volt Switch,Attract,Steel Wing,Roost,Drain Punch,Bug Buzz,Rock Polish,Avalanche,Psych Up,Dark Pulse,Poison Jab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mega Alakazam,1073,65,1,Psychic,,No Eggs,No Eggs,None,None,Twisted Spoon,Trace,Trace,Trace,55,50,65,175,105,150,1,Confusion,1,Disable,1,Kinesis,1,Teleport,5,Psybeam,10,Reflect,15,Ally Switch,20,Psycho Cut,25,Recover,30,Psyshock,35,Psychic,40,Role Play,45,Future Sight,50,Calm Mind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hail,Taunt,Ice Beam,Light Screen,Protect,Rain Dance,Giga Drain,Dazzling Gleam,Solar Beam,Brick Break,Reflect,Thief,Steel Wing,Energy Ball,False Swipe,Charge Beam,Rock Polish,Stone Edge,Gyro Ball,Snarl,Grass Knot,Cut,Wild Charge,Hurricane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gigantamax Machamp,1074,68,1,Fighting,,No Eggs,No Eggs,None,None,Focus Band,Guts,No Guard,Steadfast,90,130,80,65,85,55,1,Focus Energy,1,Leer,1,Low Kick,1,Revenge,1,Wide Guard,12,Low Sweep,16,Knock Off,20,Scary Face,24,Vital Throw,31,Strength,36,Dual Chop,42,Bulk Up,48,Seismic Toss,54,Dynamic Punch,60,Cross Chop,66,Double-Edge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Dragon Claw,Water Pulse,Calm Mind,Roar,Toxic,Hail,Bulk Up,Bullet Seed,Work Up,Sunny Day,Taunt,Ice Beam,Blizzard,Hyper Beam,Light Screen,Protect,Rain Dance,Giga Drain,Safeguard,Dazzling Gleam,Solar Beam,Iron Tail,Thunderbolt,Thunder,Earthquake,Low Sweep,Dig,Psychic,Shadow Ball,Brick Break,Double Team,Reflect,Shock Wave,Flamethrower,Sludge Bomb,Sandstorm,Fire Blast,Rock Tomb,Aerial Ace,Torment,Facade,Volt Switch,Rest,Attract,Thief,Steel Wing,Skill Swap,Scald,Overheat,Roost,Focus Blast,Energy Ball,False Swipe,Brine,Fling,Charge Beam,Endure,Dragon Pulse,Drain Punch,Will-O-Wisp,Bug Buzz,Nasty Plot,Explosion,Shadow Claw,Payback,Recycle,Giga Impact,Rock Polish,Flash,Stone Edge,Avalanche,Thunder Wave,Gyro Ball,Swords Dance,Stealth Rock,Psych Up,Snarl,Dark Pulse,Rock Slide,X-Scissor,Sleep Talk,Bulldoze,Poison Jab,Dream Eater,Grass Knot,Swagger,Pluck,U-turn,Substitute,Flash Cannon,Trick Room,Cut,Fly,Surf,Strength,Defog,Rock Smash,Waterfall,Rock Climb,Wild Charge,Hyper Voice,Hurricane,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alolan Geodude,1075,74,1,Rock,Electric,Mineral,Mineral,None,None,Cell Battery,Magnet Pull,Sturdy,Galvanize,40,80,100,30,30,20,1,Tackle,1,Defense Curl,1,Charge,4,Sandstorm,7,Rock Polish,7,Spark,10,Rock Throw,12,Harden,13,Thunder Punch,16,Rollout,18,Smack Down,22,Self-Destruct,25,Rock Slide,28,Stealth Rock,31,Discharge,34,Rock Blast,37,Explosion,40,Double-Edge,43,Stone Edge,46,Hammer Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Toxic,Sunny Day,Protect,Thunderbolt,Thunder,Earthquake,Dig,Brick Break,Double Team,Shock Wave,Sandstorm,Rock Tomb,Facade,Volt Switch,Rest,Attract,Fling,Charge Beam,Endure,Explosion,Rock Polish,Flash,Stone Edge,Thunder Wave,Gyro Ball,Stealth Rock,Rock Slide,Sleep Talk,Bulldoze,Swagger,Substitute,Strength,Rock Smash,Rock Climb,Wild Charge,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mega Punch,Block,Hammer Arm,Flail,Curse,Autotomize,Wide Guard,Counter,Magnet Rise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Ally Switch,Rollout,Electroweb,Mud-Slap,Block,Self-Destruct,Ancient Power,Fire Punch,Thunder Punch,Iron Defense,Magnet Rise,Seismic Toss,Power-Up Punch,Superpower,Sucker Punch,Zap Cannon,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alolan Graveler,1076,75,1,Rock,Electric,Mineral,Mineral,None,None,Cell Battery,Magnet Pull,Sturdy,Galvanize,55,95,115,45,45,35,1,Defense Curl,1,Tackle,1,Charge,4,Sandstorm,7,Rock Polish,7,Spark,10,Rock Throw,12,Harden,13,Thunder Punch,16,Rollout,18,Smack Down,22,Self-Destruct,25,Gyro Ball,26,Body Slam,26,Rock Slide,30,Stealth Rock,34,Discharge,38,Rock Blast,42,Explosion,46,Double-Edge,50,Stone Edge,54,Hammer Arm,55,Wild Charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Toxic,Sunny Day,Protect,Thunderbolt,Thunder,Earthquake,Dig,Brick Break,Double Team,Shock Wave,Sandstorm,Rock Tomb,Facade,Volt Switch,Rest,Focus Blast,Fling,Charge Beam,Endure,Explosion,Giga Impact,Rock Polish,Stone Edge,Thunder Wave,Gyro Ball,Stealth Rock,Sleep Talk,Bulldoze,Swagger,Substitute,Strength,Rock Smash,Rock Climb,Wild Charge,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mega Punch,Block,Hammer Arm,Flail,Curse,Autotomize,Wide Guard,Counter,Magnet Rise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Ally Switch,Rollout,Electroweb,Mud-Slap,Block,Self-Destruct,Stomping Tantrum,Ancient Power,Fire Punch,Thunder Punch,Iron Defense,Magnet Rise,Seismic Toss,Power-Up Punch,Superpower,Sucker Punch,Zap Cannon,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alolan Golem,1077,76,1,Rock,Electric,Mineral,Mineral,None,None,Cell Battery,Magnet Pull,Sturdy,Galvanize,80,120,130,55,65,45,1,Defense Curl,1,Tackle,1,Charge,4,Sandstorm,7,Rock Polish,7,Spark,10,Rock Throw,12,Harden,13,Thunder Punch,16,Rollout,18,Smack Down,22,Self-Destruct,25,Gyro Ball,27,Body Slam,27,Rock Slide,30,Stealth Rock,34,Discharge,38,Rock Blast,42,Explosion,46,Double-Edge,50,Stone Edge,54,Hammer Arm,57,Wild Charge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Focus Punch,Roar,Toxic,Sunny Day,Hyper Beam,Protect,Thunderbolt,Thunder,Earthquake,Dig,Brick Break,Double Team,Shock Wave,Sandstorm,Rock Tomb,Facade,Volt Switch,Rest,Attract,Focus Blast,Fling,Charge Beam,Endure,Explosion,Giga Impact,Rock Polish,Flash,Stone Edge,Thunder Wave,Gyro Ball,Stealth Rock,Rock Slide,Sleep Talk,Bulldoze,Swagger,Substitute,Strength,Rock Smash,Rock Climb,Wild Charge,Hidden Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mega Punch,Block,Hammer Arm,Flail,Curse,Autotomize,Wide Guard,Counter,Magnet Rise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Snore,Bulldoze,Ally Switch,Rollout,Electroweb,Mud-Slap,Spikes,Block,Self-Destruct,Fury Cutter,Stomping Tantrum,Ancient Power,Fire Punch,Thunder Punch,Iron Defense,Magnet Rise,Seismic Toss,Iron Head,Power-Up Punch,Superpower,Sucker Punch,Zap Cannon,Earth Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
